剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
莲花雨,2009,麦贯之,徐闰 / 沈立强 / 李扬,李国毅 / 曾恺玹 / 潘敏世 / 吕晶晶 / 宋汶霏 / 关礼杰,剧情,中国大陆,30,40,6.3,81
新梁山伯与祝英台,1995,,,千百惠 / 贾宏声,,中国大陆,23,,6.3,64
幽灵计划,2008,于立清,余沥卿,黄志忠 / 颜丹晨 / 沈丹萍,,中国大陆,30,,6.3,78
六个陌生人,2012,飯田譲治 / 马进,飯田譲治,金孝珍 / 吴智昊 / 唐泽寿明 / 黄川田将也 / 林保怡 / 刘璇 / 北村一辉 / 神野三铃 / 森田凉花 / 韩彩英 / 涂松岩,悬疑,日本 / 韩国 / 中国大陆,15,,6.3,102
烟雨斜阳,2010,高翊俊,楊曼麗,陈键锋 / 佟丽娅 / 杨雪 / 黄文豪 / 俞小凡 / 岳跃利 / 陶慧敏 / 郭金,剧情,中国大陆,35,,6.3,181
影后胡蝶,1996,尹大为,,马丽 / 颜丙燕 / 谢若琳 / 赵燕国彰,,中国大陆,20,,6.3,71
失踪女人,2005,柳国庆,柳国庆,温峥嵘 / 胡亚捷 / 孙　松 / 韩月乔,剧情 / 家庭 / 犯罪,中国大陆,23,42,6.3,71
卧龙小诸葛,2001,薛文华,,任泉,古装,中国大陆,30,40,6.3,76
青花,2004,周祥林,赵本夫,赵雅芝 / 斯琴高娃 / 刘卫华 / 李建群 / 戴娆 / 孙铁 / 陈曦,剧情,中国大陆,20,,6.3,100
家和万事兴之双喜临门,2004,英达,萧峰,姜武 / 英达 / 蔡明 / 虞梦 / 曾志伟 / 葛存壮,,中国大陆,,,6.3,97
乡村名流,2009,郭林,,王小利 / 孙立荣 / 张家豪 / 田娃 / 金孜孜 / 陆遥 / 唐鉴军 / 蒋依杉,,中国大陆,35,,6.3,110
家和万事兴之天伦之乐,1999,张惠中,,赵本山 / 范伟 / 白珊,,中国大陆,,,6.3,89
迷侠,2000,鞠觉亮 / 郑健荣 / 吴家骀,,黄文豪 / 李小璐 / 恬妞 / 张振寰 / 陈观泰 / 高玉庆,武侠 / 古装,中国大陆,20,,6.3,117
先生，你哪位,2016,刘嘉殷,金希,高晴 / 岳云鹏 / 班嘉佳 / 张立威 / 陈佳佳 / 朴铄 / 詹姆斯·奥夫斯,剧情,中国大陆,16,20,6.3,149
辣妈俏爸,2013,胡明凯,张炭,胡杏儿 / 于波 / 马天宇 / 吴孟达 / 马羚 / 方青卓 / 谢园 / 蒋恺 / 陈奕 / 杨紫彤,喜剧 / 古装,中国大陆,34,45,6.3,163
母亲的战争,2011,刘新,翘楚,姜宏波 / 郝平 / 张少华 / 任帅 / 奚美娟 / 王茜华 / 高斯 / 肖剑,家庭,中国大陆,32,50,6.3,154
赛小花的远大前程,2017,甘露,饶晖,李晟 / 魏千翔 / 涂松岩 / 立威廉 / 刘真君 / 陆媛媛,剧情 / 爱情,中国大陆,42,45,6.3,198
大珍珠,2007,白韬,汪洋,殷桃 / 保剑锋 / 岳跃利 / 郭珍霓 / 霍亚明 / 卓凡 / 曹艳,剧情 / 家庭,中国大陆,36,,6.3,232
少年神探狄仁杰,2014,林峰,周炳坤 / 周岩 / 陈斯远 / 袁源,黄宗泽 / 林心如 / 袁弘 / 马天宇 / 戚薇 / 吴倩 / 孙骁骁,悬疑 / 古装,中国大陆,40,43,6.3,3509
岳母的幸福生活,2012,王志军 / 金雷,王志军,王丽云 / 李勤勤 / 柳岩 / 杨议 / 孙骁潇 / 叶静 / 夏力薪 / 周显欣 / 林京来 / 李坤霖 / 姬麒麟 / 阎青妤,,中国大陆,30,,6.3,645
我是特种兵之利刃出鞘,2012,刘猛,刘猛,吴京 / 徐佳 / 侯梦莎 / 侯勇 / 赵荀 / 刘晓洁 / 徐洪浩 / 王劲松,剧情,中国大陆,38,,6.3,5840
达摩祖师,1999,蒲腾晋 / 袁英明,刘莹 / 赵玉岗 / 林慧津,吕良伟 / 俞小凡 / 翁虹 / 杨丽菁 / 陈明真 / 杨恭如 / 蒋勤勤 / 范冰冰 / 孙莉 / 李小冉 / 王彤 / 刘思彤 / 连静雯 / 屈中恒,剧情 / 奇幻 / 武侠 / 古装,台湾 / 中国大陆,40,50,6.3,2409
飘香剑雨,2018,胡明凯 / 罗志刚,陈茂贤 / 古龙,吴优 / 任言恺 / 刘家琪 / 肖燕 / 高广泽 / 汤晶晶 / 贾宗超 / 骆明劼 / 卓煜茜 / 王博 / 于洋 / 张奕,武侠 / 古装,中国大陆,36,45,6.3,4897
马大帅Ⅱ,2005,赵本山,白铁军,赵本山 / 宁静 / 范伟 / 艾敬 / 孟真 / 赵钢 / 王平,喜剧 / 家庭,中国大陆,30,,6.3,1189
佛跳墙,2001,陈树楷,,李湘 / 夏雨 / 王学兵 / 牛振华 / 杨贵媚 / 沈晓海 / 田蕾 / 梁冠华 / 张茜 / 李烨 / 尹明 / 文兴宇 / 代乐乐 / 李连义,剧情 / 爱情 / 古装,中国大陆,30,40,6.3,2181
黎明决战,2017,刘江,林和平 / 何可可,王千源 / 刘诗诗 / 张晞临 / 曹炳琨 / 任正斌 / 王绘春 / 田小洁 / 屠洪刚 / 刚毅 / 李梦 / 王紫齐,剧情 / 悬疑,中国大陆,31,45,6.3,9232
末代皇妃,2004,滕文骥,张永琛,蒋勤勤 / 李亚鹏 / 黄奕 / 王亚楠 / 刘涛 / 赵亮 / 向能 / 孙艺菲 / 李钰 / 方子哥 / 雷恪生 / 王劲松 / 冯远征 / 侯勇 / 王琳,剧情 / 历史,中国大陆,40,,6.3,745
吕布与貂蝉,2001,陈凯歌 / 龙光浩 / 杨文军 / 李凯基,李辉 / 汪海林 / 阎刚,黄磊 / 陈红 / 傅彪 / 耿乐 / 李小璐 / 袁泉 / 尤勇 / 赵丽娟 / 聂远 / 保剑锋 / 释小龙,剧情 / 古装,中国大陆,35,41,6.3,2965
重返20岁,2018,高林豹,徐子沅,韩东君 / 胡冰卿 / 秦汉 / 归亚蕾 / 姚星彤 / 张超 / 张雅钦 / 王阳 / 姜尘 / 杨青 / 姜正阳 / 那家威 / 侯桐江 / 蒋中伟 / 丛瑞麟 / 衣云鹤 / 苏茂 / 陈慧娟 / 左金珠 / 艾佳妮 / 罗鸣 / 邹敦明 / 郑好 / 叶丽娜 / 陈天晓 / 付思琪 / 黄欣欣 / 冯圣雅 / Steven / 艾伦 / 王大为 / 赵鸣,剧情 / 喜剧 / 奇幻,中国大陆,26,40,6.3,2170
鹿鼎记,2014,赖水清 / 邓衍成 / 谭锐铭 / 萧碧村,金庸 / 刘殿润,韩栋 / 张檬 / 贾青 / 吴倩 / 张馨予 / 魏千翔 / 娄艺潇 / 赵圆瑗 / 王雅慧 / 米雪 / 王琳,剧情 / 武侠 / 古装,中国大陆,50,45,6.3,3431
一又二分之一的夏天,2014,张林子,朴敏贞,尼查坤·抔勒威查固 / 蒋劲夫 / 徐璐 / 朱丹 / 孟佳 / 于文文 / 周晓鸥,喜剧 / 爱情,中国大陆 / 韩,27,45,6.3,4024
暗黑者2,2015,周琳皓,白一骢 / 张鸢盎 / 汤祈岑,郭京飞 / 甘露 / 李倩 / 张瑞涵 / 李岷城 / 王菁 / 宿丹 / 梁大维 / 曲少石 / 张黎明 / 阎汶宣 / 宁财神 / 陆毅 / 鲍莉,剧情 / 悬疑 / 犯罪,中国大陆,49,40,6.3,6073
封神榜之凤鸣岐山,2006,金国钊 / 程力栋,程瑞龙 / 陈龙骧 / 大黑,范冰冰 / 周杰 / 马景涛 / 刘德凯 / 关礼杰 / 午马 / 杜志国 / 许还山 / 金巧巧 / 郭凯敏 / 吴佳尼 / 李建新,动作 / 历史 / 奇幻,中国大陆,40,45,6.3,4055
律政佳人,2004,缪永,缪永,曹颖 / 陈莹 / 谭皓 / 刘牧 / 王雅捷 / 季晨 / 严艺丹,剧情 / 爱情,中国大陆,22,46,6.3,2567
名扬花鼓,2004,明泉辉,王莉芝,陈坤 / 曾宝仪 / 陈志朋 / 顾宝明 / 方青卓 / 黄觉 / 毛乐 / 邹娜,剧情 / 古装,中国大陆,34,46,6.3,6406
鲜肉老师,2017,柯政铭,张佳,白客 / 孔连顺 / 郑合惠子 / 陈钰琪 / 易小星 / 于白水 / 李雨奚 / 魏大勋 / 周奇 / 刘杰毅 / 张轶峰 / 赖艺 / 徐超 / 李恒建,喜剧,中国大陆,24,30,6.3,4464
人生若如初相见,2018,何澍培,贾东岩 / 武瑶 / 赵实 / 张晗 / 匪我思存,韩东君 / 孙怡 / 方中信 / 邹廷威 / 郑罗茜 / 徐正溪 / 侯勇 / 吕佳容 / 马敬涵 / 邵美琪 / 黄文豪 / 陈若轩 / 孔垂楠 / 于波 / 高雄,剧情 / 爱情,中国大陆,50,45,6.3,8437
万万没想到,2015,易小星,至尊玉,白客 / 胡洁琼 / 刘浩 / 葛布 / 刘循子墨,喜剧,中国大陆,6,9,6.3,7954
舌害,2018,郑潇,宝卿 / 王清宇,宋祖儿 / 徐正溪 / 柳小海 / 周韵茹 / 宋海颉,喜剧 / 爱情,中国大陆,18,44,6.3,2401
相爱穿梭千年,2015,张荣佑,徐载源 / 权昭罗 / 毕成功,井柏然 / 郑爽 / 谢依霖 / 陈翔 / 黄柏钧 / 周雨彤 / 彭凌 / 杨森 / 谢彬彬 / 林珍娜 / 陶慧 / 李感,剧情 / 爱情 / 历史 / 奇幻,中国大陆 / 韩,20,45,6.3,10370
独孤天下,2018,何澍培,张巍,胡冰卿 / 张丹峰 / 安以轩 / 徐正溪 / 李依晓 / 应昊茗 / 黄文豪 / 邹廷威 / 卢星宇 / 李瑞超 / 赵毅新 / 郜思雯 / 刘帅 / 张茜 / 吕一 / 马敬涵,爱情 / 古装,中国大陆,55,45,6.3,9420
麻雀,2016,金琛 / 周远舟,海飞,李易峰 / 周冬雨 / 张鲁一 / 李小冉 / 张若昀 / 阚清子 / 魏巍 / 尹正 / 王劲松 / 史超 / 刘珈彤 / 王婉娟 / 吴云飞,剧情 / 悬疑,中国大陆,69,45,6.3,37917
幸福，近在咫尺,2018,陈意涵,许熠 / 唐小鹿 / 青岳工作室,陈意涵 / 王子奇 / 高圣远 / 张柏嘉 / 裴立言 / 夏若妍 / 徐永革 / 侯桐江 / 霄宇 / 李登芮 / 林美秀,爱情 / 奇幻,中国大陆,24,45,6.3,1415
天下粮田,2017,阚卫平,高锋,吴京安 / 徐僧 / 孙宁 / 宗峰岩 / 王绘春 / 郝平 / 侯岩松 / 马捷 / 吕星辰 / 陈洁 / 陈楚月,剧情 / 古装,中国大陆,40,45,6.3,770
一一之吻,2006,穆德远,万方,赵子琪 / 耿乐 / 何琳,剧情 / 爱情,中国大陆,20,,6.3,99
天涯赤子心,2010,陈朱煌,陈朱煌,陆子艺 / 孙天宇 / 寇世勋 / 冯绍峰 / 隋俊波 / 佟丽娅 / 刘宸希 / 岳虹 / 张明明,剧情 / 爱情 / 家庭 / 儿童,中国大陆 / 台湾,38,,6.3,942
离婚前规则,2012,刘家成,马广源,贾乃亮 / 白百何 / 高露 / 是安 / 郑恺 / 高洋 / 李小萌 / 李光复 / 梁丹妮 / 沈丹萍 / 李勤勤 / 韩童生 / 田岷 / 迟志强 / 杜旭东,剧情 / 爱情 / 家庭,中国大陆,34,45,6.3,7531
刁蛮公主逍遥王,2003,温成林,,天心 / 李丁 / 王冰 / 午马 / 邵峰,剧情 / 动作 / 爱情 / 历史,中国大陆,29,,6.3,1731
幸福从天而降,2014,安建,安建,刘涛 / 涂松岩 / 马梓涵 / 芦芳生 / 陈廷嘉 / 白庆琳 / 潘雨辰 / 冯雷 / 岳红,剧情 / 爱情 / 家庭,中国大陆,30,45,6.3,565
无盐女,2003,胡香兰 / 文清,王少波,潘虹 / 何苗 / 邱心志 / 潘仪君 / 沈晓海 / 斯琴高娃 / 许还山 / 徐敏 / 高峰 / 葛蕾 / 方圆 / 夏志祥 / 石亚军 / 钟鑫培 / 夏泰立 / 袁岷 / 蔡晶 / 蒋林静,爱情 / 古装,中国大陆 / 台湾,40,,6.3,801
六块六毛六那点事,2012,周小兵,周小兵,黄曼 Man Huang / 李乃文 / 房子斌 / 张少华 / 叶静,剧情 / 爱情 / 历史,中国大陆,32,40,6.3,159
劝和小组,2013,于荣光,,于荣光 / 归亚蕾 / 吕中 / 潘虹 / 高明 / 高亮 / 于小彤 / 杨雨婷 / 谢韵虹 / 鲍起静 / 郭金 / 苏瑾 / 朱晓渔 / 孙玮 / 穆麒同 / 苏倩薇 / 杜雨露 / 李梓萌 / 刘洁 / 施宁,剧情 / 喜剧 / 家庭,中国大陆,32,,6.3,226
你的味道,2017,赵原 / 侯宇,高角山工作室,王千源 / 万茜 / 何冰 / 李鸿其 / 任素汐,剧情 / 爱情 / 短片,中国大陆,5,7,6.3,322
当婆婆遇上妈,2011,田有良,李潇,潘虹 / 李勤勤 / 贾乃亮 / 李小璐 / 赵成顺 / 张绍荣 / 王思雅,剧情 / 喜剧 / 家庭,中国大陆,30,45,6.3,3812
延安颂,2003,宋业明 / 董亚春,王朝柱,唐国强 / 刘劲 / 马晓伟,剧情,中国大陆,40,40,6.3,283
一屋赞客,2015,明焱,苏来,,剧情,中国大陆,12,,6.3,343
北京，我的爱,2004,卫列,金均太,韩彩英 / 孙菲菲 / 金载沅 / 郭晓冬 / 安七炫 / 斯琴高娃 / 张铁林 / 史江 / 李孝政,剧情,中国大陆 / 韩,26,40,6.3,1074
心星的泪光,2009,林合隆,周平之 / 毛训容,言承旭 / 关颖 / 曾恺玹 / 陈至恺 / 章雯淇 / 丁宇辰 / 赵舜 / 刘瑞琪,爱情,中国大陆 / 台湾 / 日本,20,60,6.3,1291
爱情悠悠药草香,2013,蒋家骏,程婷钰,娄艺潇 / 宣萱 / 韩栋 / 钱泳辰 / 岳跃利 / 金铭 / 倪虹洁 / 仝晓燕 / 贾妮 / 孙雅 / 曾江 / 夏台凤 / 吕颂贤,剧情,中国大陆,48,,6.3,2398
谎言背后,2013,张族权,,侯天来 / 安泽豪 / 杨紫嫣 / 韩烨 / 张戈 / 顾佳 / 夏雨 / 张弛,爱情 / 家庭,中国大陆,39,,6.3,178
我的孩子我的家,2010,毛卫宁,周涌,刘佩琦 / 萨日娜 / 徐玉琨,家庭,中国大陆,43,60,6.3,284
六指琴魔,2003,吴勉勤,倪匡 / 吴勉勤,宁静 / 吴奇隆 / 高斯 / 陈浩民 / 常铖 / 后藤希美子 / 高子沣 / 张艳冰 / 李勤龙 / 段秋旭 / 史凡希 / 赵帅 / 卢勇 / 刘钇彤 / 张云可 / 公方敏 / 朱亚英 / 赵芸 / 周楠 / 王新芬 / 魏魏 / 洪宝 / 姜虹 / 牛耕环 / 俞建国 / 黄毛 / 车东 / 董蓉蓉 / 黎美 / 周芳 / 邵煜超 / 贾媛媛 / 许守钦 / 姚建明 / 刘建成,,中国大陆,33,,6.3,611
壮士出征,2008,蒲腾晋,阿贵,谢娜 / 孙兴 / 喻恩泰 / 刘璇,喜剧 / 古装,中国大陆,37,46,6.3,728
风声传奇,2010,董志强,汪启楠 / 汪遵熹 / 麦家,张歆艺 / 廖凡 / 刘威葳 / 胡可 / 田雨 / 李乃文 / 冯恩鹤 / 海一天 / 王若心 / 鲁园,剧情 / 悬疑,中国大陆,30,42,6.3,843
篮球部落,2004,周伟,刘慧东,邱泽 / 郭芯其 / 吴大维 / 吴悠 / 浦蒲 / 张勋杰 / 李晟 / 金珈 / 王希,运动,中国大陆,22,,6.3,841
海滩,2003,王丁,霍昕 / 金颂梅 / 王芸,周迅 / 李亚鹏 / 王学兵 / 李霞 / 陈思诚 / 彭心宜,剧情 / 爱情,中国大陆,20,,6.3,626
非缘勿扰,2013,赖水清,王恒之,苏有朋 / 秦岚 / 肖光奕 / 傅艺伟 / 张天霖 / 任珈锐,剧情 / 爱情,中国大陆,30,,6.3,2326
一见不钟情,2014,柯翰辰,刘蕊瑄,杨丞琳 / 郑恺 / 杨壹童 / 张勋杰 / 陈亦飞 / 徐洁儿 / 纪宁 / 恬妞,剧情 / 爱情,中国大陆,30,,6.3,1582
幸福美丽绽放,2014,安建,安建,刘涛 / 涂松岩 / 马梓涵 / 芦芳生 / 陈廷嘉 / 白庆琳 / 潘雨辰 / 冯雷,剧情 / 爱情 / 家庭,中国大陆,30,,6.3,209
无间道,2016,洪金泼 / 梁国斌,,王阳 / 罗仲谦 / 朱锐 / 苏丽珊 / 罗嘉良 / 廖碧儿 / 刘松仁 / 曾志伟 / 姜皓文 / 郭政鸿 / 艾威,剧情 / 悬疑 / 犯罪,中国大陆,12,45,6.3,2928
乱世桃花,2000,陈剑波 / 刚毅,庄宇新 / 陈世龙,俞飞鸿 / 吴孟达 / 吴京 / 马雅舒 / 叮当 / 卓凡 / 周野芒 / 秦焰 / 韩童生 / 邵峰 / 鲍国安 / 翁家明 / 黄达亮 / 聂雅亮 / 戚迹,剧情 / 古装,中国大陆,32,,6.3,1526
向左走，向右走,2004,姚远 Yuan Yao / 赖建国 Albert Lai,,陆毅 / 贾静雯,剧情,中国大陆,20,,6.3,1220
我不是妖怪,2016,李泽露,王佩,张雨剑 / 刘冬沁 / 王嵛 / 书亚信 / 吴优 / 左航,喜剧 / 奇幻,中国大陆,12,45,6.3,1324
溏心风暴3,2017,陈志江,方家逸 / 吴仲泉,黄宗泽 / 王浩信 / 李司棋 / 夏雨 / 米雪 / 关菊英 / 阮兆祥 / 李国麟 / 蒋志光 / 岑丽香 / 黄翠如 / 陈敏之 / 唐文龙 / 李忠希 / 马浚伟 / 周骢 / 庄思敏 / 李成昌 / 吴家乐 / 胡琳 / 梁舜燕 / 陈智燊 / 韩马利 / 苗可秀 / 郑希怡 / 冯盈盈 / 黄嘉乐 / 韦家雄 / 欧阳巧莹 / 杨柳青 / 张宝儿 / 李漫芬 / 罗乐林 / 谭嘉仪 / 黄得生 / 谭炳文 / 刘温馨 / 林泳淘 / 周丽欣 / 唐贝诗 / 黄智贤 / 汪明荃 / 黄长兴 / 黄夏蕙 / 陆浩明 / 文雪儿 / 张达伦 / 陈荣峻 / 杜燕歌 / 叶凯茵 / 周宝霖 / 朱敏瀚 / 何伟业 / 林淑敏 / 莫家淦 / 卫志豪 / 吴香伦 / 林伊丽 / 郭千瑜 / 陈伟琪 / 朱智贤 / 曹思诗,剧情,中国大陆 / 香港,40,45,6.2,10769
他来了，请闭眼,2015,张开宙,海宴 / 丁墨,霍建华 / 马思纯 / 张鲁一 / 王凯 / 尹正 / 章龄之 / 刘奕君 / 尹子维 / 曹苑 / 张昊唯 / 岳旸 / 霍亚明 / 崔心心 / 郭晓然 / 铁政 / 王永泉 / 孙梦佳,剧情 / 爱情 / 悬疑,中国大陆,24,40,6.2,31163
双响炮,2004,伍宗德,伍宗德,胡兵 / 陈好 / 刘若英 / 陈昭荣 / 白冰冰 / 陈坤 / 刘怡君 / 姚安濂 / 谢韵仪 / 张延 / 常铖,喜剧 / 爱情,中国大陆,42,45,6.2,10116
无心法师2,2017,游达志 / 李亦翀 / 李公乐 / 黄肖英,徐子沅 / 李楠 / 肖志瑶 / 尼罗 / 李倩,韩东君 / 陈瑶 / 李兰迪 / 王彦霖 / 披拉·尼迪裴善官 / 高泰宇 / 王艺诺 / 林栋甫 / 王妍苏,悬疑 / 奇幻,中国大陆,27,40,6.2,20098
北京青年,2012,赵宝刚,常琳 / 孙建业,杜淳 / 贺刚 / 任重 / 李晨 / 姚笛 / 马苏 / 王丽坤 / 张俪 / 曾泳醍 / 屈玥 / 杜江 / 李光洁 / 梁丹妮 / 高景文 / 宗平 / 崔志刚 / 程雍 / 赵成顺 / 马精武 / 冯军 / 王志飞 / 苏小明 / 宫晓瑄 / 马书良 / 田瑞辉 / 李婳 / 谢高峰,剧情,中国大陆,36,45,6.2,25220
女医明妃传,2016,李国立 / 郑伟文 / 卢泽良,张巍,刘诗诗 / 霍建华 / 黄轩 / 李呈媛 / 袁文康 / 金晨 / 吴磊 / 何音 / 何晴 / 刘立伟 / 王春元 / 朱虹 / 于莎莎 / 王新民 / 王丽媛 / 张雷 / 张柏俊 / 邓立民 / 吕梁 / 方子春 / 顾艳 / 卢森堡 / 张皓然 / 谭歆柔 / 李超 / 左金珠 / 马湘宜 / 易凝 / 胡冰卿 / 冯丽丽 / 徐晓璐 / 公方敏 / 常晋 / 李玮珽 / 彭豆豆 / 陈欣予 / 张逸杰 / 张籽沐 / 崔可法 / 屈刚 / 徐鹏凯 / 陆梅芳 / 曲哲明 / 韩振华 / 盛朗熙 / 陆媛媛 / 阳光 / 项瑾 / 金龙 / 周彦呈 / 姬晓飞 / 侯俊龙 / 于永海 / 李昱孚 / 楼芸昊 / 武泽锦熙 / 胡顺儿 / 夏子瑜 / 王豹,剧情 / 古装,中国大陆,50,45,6.2,24937
旋风少女,2015,成志超,祝明,胡冰卿 / 杨洋 / 白敬亭 / 陈翔 / 赵圆瑗 / 谭松韵 / 焦恩俊 / 吴磊 / 詹子潼,剧情 / 爱情,中国大陆,32,45,6.2,10606
我们这一班,2013,郑凯,黄嘉怡,黄健龙 / 陈政希 / 曾伟乐 / 方志康 / 何镇江 / 张小然 / 陈艺,喜剧 / 爱情 / 短片,中国大陆,10,10,6.2,43
春风十里，不如你,2017,马进,周涌 / 冯唐 / 韩鹏 / 许芃芃,周冬雨 / 张一山 / 尤靖茹 / 陈奕龙 / 魏健隆 / 齐溪 / 杨玥 / 周帅 / 孙伟豪 / 刘超 / 倪菘阳 / 方川 / 华娇 / 马心怡 / 刘承林 / 罗悠月 / 温丽琴 / 袁百梓卉 / 王骞 / 王畅唱 / 萨日娜 / 范逸臣 / 王龙 / 钱永 / 魏叶培 / 花子超 / 胡泽 / 尹志强 / 万鑫 / 白子墨 / 徐国帅 / 吴楠 / 符斌才 / 李明坤 / 张禹森 / 谭诗谦 / 尹恒 / 贾魏毅 / 侯学文 / 刘耀辉 / 李鱼 / 万俊宏 / 王媛媛 / 胡玉梅 / 美日班 / 刘静娜 / 王欣茹 / 任慧敏 / 杨洋 / 徐思瑶 / 潘彦伶 / 刘思祺 / 艾思思 / 张惠铜 / 安雅丽 / 银静文 / 陈忆君 / 谢佳恒 / 李阳 / 陈瑶 / 浦雅琪 / 王婉莹 / 聂石琴,剧情 / 爱情,中国大陆,40,42,6.2,47072
天乩之白蛇传说,2018,尹涛 / 刘国辉,李定桦 / 刘娅 / 李真如,杨紫 / 任嘉伦 / 茅子俊 / 李曼 / 刘学义 / 何杜娟 / 傅方俊 / 朱晓渔 / 何中华 / 王劲松 / 张墨锡 / 赵文浩 / 白凯南 / 何琳 / 刘嘉玲 / 赵雅芝,剧情 / 爱情 / 古装,中国大陆,60,45,6.2,20615
我的前半生,2017,沈严,秦雯 / 亦舒,靳东 / 马伊琍 / 袁泉 / 雷佳音 / 吴越 / 许娣 / 张龄心 / 邬君梅 / 陈道明 / 梅婷 / 张棪琰 / 孔维 / 栾元晖 / 侯岩松 / 魏之皓 / 王天泽 / 郑罗茜 / 宋允皓 / 徐才根 / 啜妮 / 任洛敏 / 张兰 / 茹天 / 闵天浩 / 是安 / 郭彤彤 / 陈冠宁 / 杨梅 / 孙语涵 / 徐晟 / 关雪盈 / 毕涵文 / 曲凌子 / 陆玲 / 程宏 / 李宏磊 / 黄靖 / 谭凯 / 于明加 / 任东霖 / 张衣 / 黄澜,剧情 / 家庭,中国大陆,42,45,6.2,102067
双世宠妃,2017,元德,杨十夜 / 梵缺,邢昭林 / 梁洁 / 王瑞昌 / 辛瑞琪 / 孙艺宁 / 钟祺 / 王浩歌 / 胡春勇,爱情 / 古装,中国大陆,24,35,6.2,22262
极速青春,2018,甘露 / 罗礼贤,韩颢 / 付宇 / 吴峥 / 李喆 / 陈璐莎 / 苏文宇 / 徐琳娜 / 李嘉昱 / 付翀,韩东君 / 徐璐 / 丁野 / 杜海涛 / 董春辉 / 恩美 / 孟子叶 / 王艺曈 / 陈濬洋 / 苗驰 / 扎巴斯卡·达利亚 / 刘飏 / 邱箫婵 / 邵毅龙 / 杨毅 / 刘晨光 / 王冲 / 任伟 / 赵宇涵 / 杨先军 / 赵伟 / 陈禹彤 / 王伟 / 梁刚 / 申克,剧情 / 爱情 / 运动,中国大陆 / 澳大利亚,36,45,6.2,4236
北京女子图鉴,2018,黎志,张佳,戚薇 / 魏大勋 / 刘畅 / 王啸坤 / 陈龙 / 王柏杰 / 王泷正 / 张子贤 / 孔垂楠 / 李子峰 / 张晓谦 / 王耀庆 / 陈瑾 / 杨紫 / 肖雨雨 / 张檬 / 班嘉佳 / 吴越 / 余心恬 / 王一,剧情,中国大陆,20,30,6.2,29035
神医侠侣,2004,赖水清,陈成东,贾静雯 / 赵文卓 / 高圆圆 / 刘雪华 / 董晓燕 / 张铁林 / 岳跃利 / 吕行 / 钟久夫 / 孙岩 / 刘恒宇 / 叮当 / 王岗 / 姬麒麟 / 杨蕊 / 张明健 / 张彤,剧情 / 动作,中国大陆,40,48,6.2,2099
你和我的倾城时光,2018,张峰 / 余中和,澜之 / 李二,赵丽颖 / 金瀚 / 曹曦文 / 俞灏明 / 刘凡菲 / 孟瑞,剧情 / 爱情,中国大陆,50,45,6.1,18036
